Date,Crop,State,Price,Rainfall,Demand
2023-03-05,Wheat,Uttar Pradesh,2230.0093007856594,48.64292778170159,593.7619932439742
2023-03-06,Wheat,Uttar Pradesh,2344.8363355671727,11.614728831108872,529.203916481278
2023-03-07,Wheat,Uttar Pradesh,2174.8045604624713,33.201435049815714,539.0948558203868
2023-03-08,Wheat,Uttar Pradesh,2204.0539574992836,44.23817665205609,545.905040089392
2023-03-09,Wheat,Uttar Pradesh,2221.6812909280657,5.579587223260835,549.5891869676194
2023-03-10,Wheat,Uttar Pradesh,2219.3526594458936,40.955426975349305,677.9371206879784
2023-03-11,Wheat,Uttar Pradesh,2238.725821060118,4.466210513499363,542.2218083248947
2023-03-12,Wheat,Uttar Pradesh,2151.6167992502565,36.96721834016603,678.3199276069557
2023-03-13,Wheat,Uttar Pradesh,2229.46019650041,28.880264787203863,571.4619795272043
2023-03-14,Wheat,Uttar Pradesh,2221.923740502418,9.041128597803311,551.5578938788858
2023-03-15,Wheat,Uttar Pradesh,2235.265917468299,47.41040061804881,540.9984263095228
2023-03-16,Wheat,Uttar Pradesh,2153.38098635979,13.886826466942232,569.0037787430756
2023-03-17,Wheat,Uttar Pradesh,2229.9843045187517,2.8234169183031343,559.9294763598596
2023-03-18,Wheat,Uttar Pradesh,2283.2336036092734,17.56638268588471,581.8974317228971
2023-03-19,Wheat,Uttar Pradesh,2337.3233061544483,7.769816171830735,516.9527184320987
2023-03-20,Wheat,Uttar Pradesh,2174.8879139838477,34.788563336600994,534.2002163191962
2023-03-21,Wheat,Uttar Pradesh,2314.458488406793,18.632943398161032,637.9800210987355
2023-03-22,Wheat,Uttar Pradesh,2256.160799078839,29.039434674032695,685.6394691565777
2023-03-23,Wheat,Uttar Pradesh,2318.982722928475,21.983709613622302,636.7883497356866
2023-03-24,Wheat,Uttar Pradesh,2271.748422129641,19.697202475482044,568.1695340441153
2023-03-25,Wheat,Uttar Pradesh,2206.9948340648334,16.910961942037318,688.8160595653386
2023-03-26,Wheat,Uttar Pradesh,2184.9533338313663,45.21165892172804,529.676139706653
2023-03-27,Wheat,Uttar Pradesh,2145.201644970403,24.93101961347643,597.900750183169
2023-03-28,Wheat,Uttar Pradesh,2275.1658986913635,4.881372085566438,582.6786581697447
2023-03-29,Wheat,Uttar Pradesh,2210.0307813028085,26.648455145048477,667.8200237215414
2023-03-30,Wheat,Uttar Pradesh,2229.4539035757175,4.404690772951659,596.1558764771171
2023-03-31,Wheat,Uttar Pradesh,2260.6553515581077,7.1595088101835955,594.8515068060581
2023-04-01,Wheat,Uttar Pradesh,2300.409122229358,6.0451745092480085,507.2683060808961
2023-04-02,Wheat,Uttar Pradesh,2188.343315288963,13.570167017993812,572.018895402958
2023-04-03,Wheat,Uttar Pradesh,2148.3604821823637,17.184857237589934,685.3345358678963
2023-04-04,Wheat,Uttar Pradesh,2336.2072807623085,35.21263186909886,671.5503339312695
2023-04-05,Wheat,Uttar Pradesh,2254.3297234131046,8.003347462227971,537.3290494822594
2023-04-06,Wheat,Uttar Pradesh,2317.5323044270035,35.891549638754285,511.4049622469728
2023-04-07,Wheat,Uttar Pradesh,2264.165437129203,34.661425823157224,559.4955172179616
2023-04-08,Wheat,Uttar Pradesh,2280.3733498189445,6.259864317700837,628.2202066196132
2023-04-09,Wheat,Uttar Pradesh,2343.4717640031267,20.738745610685427,522.477899476319
2023-04-10,Wheat,Uttar Pradesh,2160.985393607266,34.69688500184927,591.0123131813453
2023-04-11,Wheat,Uttar Pradesh,2201.890562718265,8.689605463894502,569.3377380893286
2023-04-12,Wheat,Uttar Pradesh,2248.017987992527,17.292019455990946,648.6072949938248
2023-04-13,Wheat,Uttar Pradesh,2163.4468378636207,48.65828560144377,680.9991899568358
2023-04-14,Wheat,Uttar Pradesh,2164.9021410064383,14.091130758150072,664.2010264274367
2023-04-15,Wheat,Uttar Pradesh,2197.0312690812852,46.0204713893059,607.0052711574524
2023-04-16,Wheat,Uttar Pradesh,2221.348023333448,46.04850656226866,509.7581371748957
2023-04-17,Wheat,Uttar Pradesh,2205.449676219518,2.174218960273522,613.9797030268709
2023-04-18,Wheat,Uttar Pradesh,2320.5639239965076,44.16479297457382,512.6742540895361
2023-04-19,Wheat,Uttar Pradesh,2270.4364809706103,7.064869530247137,674.605584927702
2023-04-20,Wheat,Uttar Pradesh,2149.102009469286,34.17341232853378,571.761407716283
2023-04-21,Wheat,Uttar Pradesh,2331.401627300313,20.503306378824515,663.059844030003
2023-04-22,Wheat,Uttar Pradesh,2320.9737454252586,44.84424115798126,640.8634436648254
2023-04-23,Wheat,Uttar Pradesh,2279.398793742823,35.17126587352832,520.2998202300805
2023-04-24,Wheat,Uttar Pradesh,2196.087959099747,15.069662217566366,694.22453570426
2023-04-25,Wheat,Uttar Pradesh,2269.3736303668916,20.200161194966036,664.2422287896037
2023-04-26,Wheat,Uttar Pradesh,2323.497969795489,47.36914071395958,583.5386558957783
2023-04-27,Wheat,Uttar Pradesh,2355.7833744159016,2.34155325387716,575.0256412512132
2023-04-28,Wheat,Uttar Pradesh,2269.5663842582944,41.22920134247764,576.2059191510473
2023-04-29,Wheat,Uttar Pradesh,2296.2056280915945,4.270597951678417,550.6847341388137
2023-04-30,Wheat,Uttar Pradesh,2336.1223334617052,32.549025549108094,536.6066449851619
2023-05-01,Wheat,Uttar Pradesh,2321.493338843111,16.167633956366434,648.6193461582867
2023-05-02,Wheat,Uttar Pradesh,2320.8772228449798,11.132481289660646,670.672817776224
2023-05-03,Wheat,Uttar Pradesh,2210.740592346272,2.0859629322823814,674.2712925063108
2023-05-04,Wheat,Uttar Pradesh,2171.807850925545,6.854662572306303,624.5673278739953
2023-05-05,Wheat,Uttar Pradesh,2185.3775181298156,28.24707779270877,625.6370382603978
2023-05-06,Wheat,Uttar Pradesh,2204.8277125279355,0.39181824034189017,621.5315188375691
2023-05-07,Wheat,Uttar Pradesh,2318.9804986416293,43.98447797239843,534.9046225486625
2023-05-08,Wheat,Uttar Pradesh,2267.6158720325316,2.710621629976867,531.4476933868644
2023-05-09,Wheat,Uttar Pradesh,2353.509270178977,12.602588119426471,622.0306890182438
2023-05-10,Wheat,Uttar Pradesh,2345.9461910551104,48.08355913944343,657.6290188606251
2023-05-11,Wheat,Uttar Pradesh,2161.3285128663365,10.862637155754895,541.6602363611249
2023-05-12,Wheat,Uttar Pradesh,2174.3493969286465,21.51454344084937,627.3230569584421
2023-05-13,Wheat,Uttar Pradesh,2297.546800461285,14.03257006380046,522.5219210375349
2023-05-14,Wheat,Uttar Pradesh,2259.519861332802,34.19375539823293,567.1558349925723
2023-05-15,Wheat,Uttar Pradesh,2235.249523606574,35.902212004515235,501.13737574557706
2023-05-16,Wheat,Uttar Pradesh,2323.5717019732665,30.076629985539892,665.1211728081125
2023-05-17,Wheat,Uttar Pradesh,2290.8276222206273,25.46017593000247,582.1194878880013
2023-05-18,Wheat,Uttar Pradesh,2156.177244718798,19.298489560330257,655.1453305691072
2023-05-19,Wheat,Uttar Pradesh,2241.1980926636675,5.369876180814714,690.0938924800354
2023-05-20,Wheat,Uttar Pradesh,2243.0555045628116,32.6215009785298,664.2838250623059
2023-05-21,Wheat,Uttar Pradesh,2329.2785000445238,32.401920943935906,519.0069694553823
2023-05-22,Wheat,Uttar Pradesh,2254.056960258805,2.163437451491723,536.5187426986009
2023-05-23,Wheat,Uttar Pradesh,2335.2349183156884,9.322401236542227,557.3250969042592
2023-05-24,Wheat,Uttar Pradesh,2252.104506903382,46.65927746773131,546.9032097251404
2023-05-25,Wheat,Uttar Pradesh,2225.006961463337,8.899239947218101,663.8407979240059
2023-05-26,Wheat,Uttar Pradesh,2203.216597925129,46.432668157551134,561.4490931047477
2023-05-27,Wheat,Uttar Pradesh,2284.0231631594497,32.74915659457739,671.4079314691248
2023-05-28,Wheat,Uttar Pradesh,2198.2124196476375,9.940467040297934,555.6306636089104
2023-05-29,Wheat,Uttar Pradesh,2354.679532843997,32.884228952188394,572.5276420671294
2023-05-30,Wheat,Uttar Pradesh,2181.186208031753,48.752523328465735,581.0422784239478
2023-05-31,Wheat,Uttar Pradesh,2265.462576675126,10.552695214211916,670.8256398453885
2023-06-01,Wheat,Uttar Pradesh,2190.1359941781798,2.5218278754622014,588.9152404358153
2023-06-02,Wheat,Uttar Pradesh,2237.2668897633557,5.531890937597233,561.5671068052686
2023-06-03,Wheat,Uttar Pradesh,2304.8846384682106,41.42244421116686,583.0937224410135
2023-06-04,Wheat,Uttar Pradesh,2216.889054329023,13.261900516212755,634.1388128438987
2023-06-05,Wheat,Uttar Pradesh,2328.9245499510484,29.13960802934011,595.8351768829549
2023-06-06,Wheat,Uttar Pradesh,2181.2963973703795,19.47844344759867,541.3030338271114
2023-06-07,Wheat,Uttar Pradesh,2220.2562654208896,19.950940112147336,582.8331162581558
2023-06-08,Wheat,Uttar Pradesh,2291.0431881026198,19.561466098622432,610.0886004628719
2023-06-09,Wheat,Uttar Pradesh,2202.2355186991117,21.019567744592866,685.0350795740421
2023-06-10,Wheat,Uttar Pradesh,2320.655843661682,13.773752202051808,565.2985502264025
2023-06-11,Wheat,Uttar Pradesh,2360.5320645771053,43.14821942657359,655.7597370056053
2023-06-12,Wheat,Uttar Pradesh,2161.520058946596,40.307205989130615,582.4942353059886
2023-06-13,Wheat,Uttar Pradesh,2274.4558839709584,39.29547329529957,609.0543710020806
2023-06-14,Wheat,Uttar Pradesh,2363.188268733152,48.65189181322346,555.696914994706
2023-06-15,Wheat,Uttar Pradesh,2163.3985952645553,14.05549376811578,548.4984528107595
2023-06-16,Wheat,Uttar Pradesh,2268.0623061703786,10.903265154867286,611.3752384038274
2023-06-17,Wheat,Uttar Pradesh,2359.24563591831,49.42968577564415,670.9655654827764
2023-06-18,Wheat,Uttar Pradesh,2294.800141443429,28.30158978776604,612.5293952435883
2023-06-19,Wheat,Uttar Pradesh,2206.2132113378166,1.5712673563400614,698.2998968709234
2023-06-20,Wheat,Uttar Pradesh,2353.8034909064877,11.822117940083354,541.4919155879975
2023-06-21,Wheat,Uttar Pradesh,2200.098957155211,12.509882947627798,541.0733813269976
2023-06-22,Wheat,Uttar Pradesh,2293.2116575209234,33.59899749327684,511.2217888422589
2023-06-23,Wheat,Uttar Pradesh,2236.873923276419,22.63774563684477,538.4485468721696
2023-06-24,Wheat,Uttar Pradesh,2313.6525133094924,16.429068699456217,561.6042458532912
2023-06-25,Wheat,Uttar Pradesh,2181.6302442214856,41.51893353399842,695.7659031929234
2023-06-26,Wheat,Uttar Pradesh,2354.5362473537107,32.01606537567739,693.9139410668175
2023-06-27,Wheat,Uttar Pradesh,2169.3934658488142,3.796166752776692,611.335643032819
2023-06-28,Wheat,Uttar Pradesh,2295.888003685593,44.98214673054471,571.4768684460679
2023-06-29,Wheat,Uttar Pradesh,2272.508697443987,44.49762026107215,551.9983199068724
2023-06-30,Wheat,Uttar Pradesh,2368.9335414467732,26.665802010613515,519.071838750735
2023-07-01,Wheat,Uttar Pradesh,2356.64105402179,48.206445756074054,574.1706027158535
2023-07-02,Wheat,Uttar Pradesh,2355.048888356748,1.6677271017230932,579.6869600420482
2023-07-03,Wheat,Uttar Pradesh,2259.4228683867377,26.88220641114409,615.7626795886654
2023-07-04,Wheat,Uttar Pradesh,2224.022618830629,18.776910223652006,565.0320602229242
2023-07-05,Wheat,Uttar Pradesh,2367.901329912868,15.884162334833396,518.9312076683548
2023-07-06,Wheat,Uttar Pradesh,2319.3830877002574,23.871666254841116,574.1669991823551
2023-07-07,Wheat,Uttar Pradesh,2168.834604472614,7.593966953095688,676.0909922150869
2023-07-08,Wheat,Uttar Pradesh,2375.951307951447,27.513789888946572,535.7885331397456
2023-07-09,Wheat,Uttar Pradesh,2237.7101238199602,29.78943675643225,654.2041288206608
2023-07-10,Wheat,Uttar Pradesh,2205.3791975585777,9.990126083518113,686.1713445039275
2023-07-11,Wheat,Uttar Pradesh,2245.9359423720243,17.125243592753193,520.1621646577715
2023-07-12,Wheat,Uttar Pradesh,2192.030080404871,23.692828219702193,533.5149576574114
2023-07-13,Wheat,Uttar Pradesh,2368.604687436471,3.1562985699537305,513.9026729982006
2023-07-14,Wheat,Uttar Pradesh,2236.316923234219,4.455854192674486,571.8608024239196
2023-07-15,Wheat,Uttar Pradesh,2255.071402668842,35.08753830870719,545.5816108688883
2023-07-16,Wheat,Uttar Pradesh,2228.268895585215,37.0876261753979,623.4833353848899
2023-07-17,Wheat,Uttar Pradesh,2257.571015428764,13.835666175918432,593.3924759346152
2023-07-18,Wheat,Uttar Pradesh,2187.593597757341,15.840816813655973,641.7307429499856
2023-07-19,Wheat,Uttar Pradesh,2226.9588690695396,39.020223966151555,664.4155591558712
2023-07-20,Wheat,Uttar Pradesh,2276.4688325448064,18.532790059284544,668.8615498009109
2023-07-21,Wheat,Uttar Pradesh,2337.577489064288,0.22974690693329802,651.1870232480305
2023-07-22,Wheat,Uttar Pradesh,2335.9029825815182,40.635289014507556,655.2054075086934
2023-07-23,Wheat,Uttar Pradesh,2176.4080531437153,19.37242157953912,683.2003054279297
2023-07-24,Wheat,Uttar Pradesh,2210.6812831959296,46.487206374021454,598.4247614832383
2023-07-25,Wheat,Uttar Pradesh,2310.3104551308584,4.182805210587698,516.3573311673703
2023-07-26,Wheat,Uttar Pradesh,2216.9623600258114,27.93165181890936,633.8487797374487
2023-07-27,Wheat,Uttar Pradesh,2337.6895412517065,6.92200833546342,653.8988165879393
2023-07-28,Wheat,Uttar Pradesh,2357.157239570569,22.581928952092277,628.2664259819736
2023-07-29,Wheat,Uttar Pradesh,2272.2281872469216,41.25651880632688,626.9142903974207
2023-07-30,Wheat,Uttar Pradesh,2287.883303869187,24.568286552630564,600.6899316855308
2023-07-31,Wheat,Uttar Pradesh,2213.8050190109334,42.63565440975195,691.5634944653763
2023-08-01,Wheat,Uttar Pradesh,2233.8483274804216,37.14070435083344,586.7907415645975
2023-08-02,Wheat,Uttar Pradesh,2200.3686211785057,17.188244250316192,619.1726615714933
2023-08-03,Wheat,Uttar Pradesh,2374.2811833294786,41.861885488572746,624.4889136653387
2023-08-04,Wheat,Uttar Pradesh,2295.1018016050675,17.773827941804964,680.0145960230088
2023-08-05,Wheat,Uttar Pradesh,2195.4875197259516,46.28141995850063,524.0479636853579
2023-08-06,Wheat,Uttar Pradesh,2264.3971139498076,32.51070008875358,514.9335450833482
2023-08-07,Wheat,Uttar Pradesh,2349.565655032338,14.718463468277394,639.8441837939095
2023-08-08,Wheat,Uttar Pradesh,2267.5275921507596,48.04727741243002,509.2025106526598
2023-08-09,Wheat,Uttar Pradesh,2253.71130978509,10.4630757231232,525.703190059556
2023-08-10,Wheat,Uttar Pradesh,2223.6810652448507,28.099336662649804,598.1145838097933
2023-08-11,Wheat,Uttar Pradesh,2242.7382370083105,13.511591572367893,542.7415042433031
2023-08-12,Wheat,Uttar Pradesh,2246.5806560327337,9.838598930541576,580.8887530058086
2023-08-13,Wheat,Uttar Pradesh,2261.8610153413933,5.209932309998844,612.208753995968
2023-08-14,Wheat,Uttar Pradesh,2184.7252404214973,38.69493007290217,596.3144035745913
2023-08-15,Wheat,Uttar Pradesh,2330.9688773672356,25.11416768362314,563.143531007267
2023-08-16,Wheat,Uttar Pradesh,2237.2443119889303,6.335546936222269,544.5128243152757
2023-08-17,Wheat,Uttar Pradesh,2290.813252096119,28.423701705099706,675.2162141819376
2023-08-18,Wheat,Uttar Pradesh,2194.432057287006,46.95951143671522,581.1976084197904
2023-08-19,Wheat,Uttar Pradesh,2330.224247646573,23.130339092051205,519.4529172643219
2023-08-20,Wheat,Uttar Pradesh,2286.699357319859,0.7313734578867748,542.387829521506
2023-08-21,Wheat,Uttar Pradesh,2373.26488834254,19.35556731358527,570.8230693654027
2023-08-22,Wheat,Uttar Pradesh,2325.237614207667,18.640561071240704,533.2197785609735
2023-08-23,Wheat,Uttar Pradesh,2217.7983398003653,42.20246194609533,521.7421893924641
2023-08-24,Wheat,Uttar Pradesh,2269.313864630739,47.35003953711776,639.2351344948015
2023-08-25,Wheat,Uttar Pradesh,2264.436692285217,46.024930262573356,685.0657004616592
2023-08-26,Wheat,Uttar Pradesh,2277.321551273085,11.545917635913822,541.9412743488966
2023-08-27,Wheat,Uttar Pradesh,2296.7508636984917,19.659812955383433,536.4149904508279
2023-08-28,Wheat,Uttar Pradesh,2382.79427171553,13.256518145175711,546.6160797242395
2023-08-29,Wheat,Uttar Pradesh,2267.5250575084597,47.07596428004222,683.9956015307719
2023-08-30,Wheat,Uttar Pradesh,2345.8551160226207,44.45983647405332,521.8629167740661
2023-08-31,Wheat,Uttar Pradesh,2308.089853305396,26.40813009570967,662.3288762598038
2023-09-01,Wheat,Uttar Pradesh,2362.5597686967412,0.3914942732971327,586.3604103955851
2023-09-02,Wheat,Uttar Pradesh,2207.682497949876,41.924520198690004,665.6939323536933
2023-09-03,Wheat,Uttar Pradesh,2326.4386554980515,18.928493719711962,572.2086802704231
2023-09-04,Wheat,Uttar Pradesh,2280.6836696863256,49.658030378204444,626.6256467864089
2023-09-05,Wheat,Uttar Pradesh,2312.305210773515,24.53598770808955,582.4322298442634
2023-09-06,Wheat,Uttar Pradesh,2284.755576386365,25.498881441992104,513.6911737320526
2023-09-07,Wheat,Uttar Pradesh,2218.5695379164695,46.16420665421173,681.3718297787526
2023-09-08,Wheat,Uttar Pradesh,2234.501124221129,39.50439356443548,618.4422486703912
2023-09-09,Wheat,Uttar Pradesh,2325.038906627772,27.227725268162377,670.0771818487119
2023-09-10,Wheat,Uttar Pradesh,2257.0290477066815,4.042092601263835,668.4934865703792
2023-09-11,Wheat,Uttar Pradesh,2302.102739546508,23.927103398597183,573.7340603884313
2023-09-12,Wheat,Uttar Pradesh,2273.6850834489333,11.510782761991766,639.193566178506
2023-09-13,Wheat,Uttar Pradesh,2288.901939811972,0.6136136929150438,506.04528506483217
2023-09-14,Wheat,Uttar Pradesh,2273.4762074666846,37.61607592064515,632.4920822179657
2023-09-15,Wheat,Uttar Pradesh,2342.0864756712263,45.582691850415024,650.7112969102627
2023-09-16,Wheat,Uttar Pradesh,2346.4304286706933,31.131888042906695,522.0028333164704
2023-09-17,Wheat,Uttar Pradesh,2306.934726775386,42.3011505439882,612.3480827900414
2023-09-18,Wheat,Uttar Pradesh,2200.6457141824803,33.906458821962794,556.0208266393159
2023-09-19,Wheat,Uttar Pradesh,2204.8909073381114,4.771479459992295,657.1750286209877
2023-09-20,Wheat,Uttar Pradesh,2321.630976400809,13.46780309107396,575.7323463835771
2023-09-21,Wheat,Uttar Pradesh,2299.200483115352,25.469452025160116,689.6111737432451
2023-09-22,Wheat,Uttar Pradesh,2203.4590668997653,41.188877004505756,643.538768366334
2023-09-23,Wheat,Uttar Pradesh,2196.0599388779815,5.098383928892137,525.2683259922724
2023-09-24,Wheat,Uttar Pradesh,2321.3868579014847,0.9714697693194829,609.9984789213572
2023-09-25,Wheat,Uttar Pradesh,2216.9054716005844,19.446752455418864,506.6888386672553
2023-09-26,Wheat,Uttar Pradesh,2231.5349850444427,37.19229466323905,533.8714725245981
2023-09-27,Wheat,Uttar Pradesh,2237.109791744583,39.29860711227385,652.071456771132
2023-09-28,Wheat,Uttar Pradesh,2279.3235359029163,10.735573530149717,672.6843355123751
2023-09-29,Wheat,Uttar Pradesh,2278.224988631603,25.49274726682247,563.1334420096489
2023-09-30,Wheat,Uttar Pradesh,2294.4134119064192,35.93065850658157,607.8111848017716
2023-10-01,Wheat,Uttar Pradesh,2231.763848603602,20.19196376805362,553.0592735657596
2023-10-02,Wheat,Uttar Pradesh,2196.581942149422,13.763150871747337,582.0008569862694
2023-10-03,Wheat,Uttar Pradesh,2221.061369125909,38.61110446102124,518.4099405555262
2023-10-04,Wheat,Uttar Pradesh,2329.745264125522,37.04577846062707,606.9483485267215
2023-10-05,Wheat,Uttar Pradesh,2193.3209122020203,39.555474020697815,547.8364135777489
2023-10-06,Wheat,Uttar Pradesh,2261.6510407907144,49.5038891916577,649.6333411732936
2023-10-07,Wheat,Uttar Pradesh,2298.048851553978,20.098235533000185,511.98494956505016
2023-10-08,Wheat,Uttar Pradesh,2250.863366946433,7.268300121628391,653.7531804844368
2023-10-09,Wheat,Uttar Pradesh,2223.3193158844433,31.937631990240046,692.2183332090462
2023-10-10,Wheat,Uttar Pradesh,2250.933493067637,14.157496754176746,661.7401938300187
2023-10-11,Wheat,Uttar Pradesh,2186.973381218146,23.651211809974804,525.5888776609464
2023-10-12,Wheat,Uttar Pradesh,2330.782322003506,47.35811042452538,503.213264690659
2023-10-13,Wheat,Uttar Pradesh,2394.7012176491244,43.143361676496816,626.7361581528237
2023-10-14,Wheat,Uttar Pradesh,2391.698043548174,17.13506440132046,678.8382416681534
2023-10-15,Wheat,Uttar Pradesh,2203.9750888232356,47.17279285248155,515.994938354249
2023-10-16,Wheat,Uttar Pradesh,2238.9202177005177,23.378081703887194,604.2927503506394
2023-10-17,Wheat,Uttar Pradesh,2265.2861430036505,34.67207557838012,589.8719036689661
2023-10-18,Wheat,Uttar Pradesh,2226.0158865074773,39.3843873378969,644.3382457695648
2023-10-19,Wheat,Uttar Pradesh,2324.396441837255,49.048646382371636,579.6669924942286
2023-10-20,Wheat,Uttar Pradesh,2276.072018364432,45.31572728587205,526.1409862049474
2023-10-21,Wheat,Uttar Pradesh,2200.272201831506,23.176051897033666,634.9979374267432
2023-10-22,Wheat,Uttar Pradesh,2368.4907147693607,44.380424803578286,673.1548567557372
2023-10-23,Wheat,Uttar Pradesh,2265.214152331415,6.7954602803498965,655.4840139640398
2023-10-24,Wheat,Uttar Pradesh,2288.2079707595703,5.9134230365311735,573.0856274275504
2023-10-25,Wheat,Uttar Pradesh,2316.3602203307823,38.320882756101504,607.0201251647288
2023-10-26,Wheat,Uttar Pradesh,2212.8558026841447,42.08937461210074,667.38447837838
