Date,Price,Rainfall,Demand,Crop
2020-02-28,1077.3785102908785,38.4691485906678,614.0694438521468,Wheat
2020-02-29,1076.547996932008,45.71268702229494,593.5871959972038,Wheat
2020-03-01,1091.6759800239345,40.353488538156185,525.1667655711303,Wheat
2020-03-02,1133.6813298263426,39.292814807237555,616.6612909475102,Wheat
2020-03-03,1108.6299085128067,0.8484318941523905,557.6328147207844,Wheat
2020-03-04,1122.1051665396672,36.658479748084446,562.2858962017488,Wheat
2020-03-05,1053.773204816762,38.588980088822375,603.2270944943174,Wheat
2020-03-06,1101.9359126673737,0.9328270739364652,678.4337935352874,Wheat
2020-03-07,1146.643205315626,41.58658663906861,579.6134743291625,Wheat
2020-03-08,1092.86441075016,45.61308167112584,546.0967166233701,Wheat
2020-03-09,1138.2761899346167,11.848155562454021,628.1152100148124,Wheat
2020-03-10,1071.2177112894287,14.732879414142158,610.4404222121082,Wheat
2020-03-11,1076.3974089950866,29.080410789073213,677.6382901704711,Wheat
2020-03-12,1099.3107968587906,34.16486428126117,647.376830044986,Wheat
2020-03-13,1147.590066274858,11.633689982335193,683.3580677987842,Wheat
2020-03-14,1123.687856003737,12.055616202698799,669.2287064497524,Wheat
2020-03-15,1074.7723098392744,24.531231771096206,537.1430058718388,Wheat
2020-03-16,1114.8635288389798,29.598086134223887,669.3491401238952,Wheat
2020-03-17,1137.031189373526,37.0507934458999,651.7975035855745,Wheat
2020-03-18,1058.9376423291526,29.912114902098462,575.9216258698095,Wheat
2020-03-19,1074.9168889030955,11.891800695646,662.1966131725378,Wheat
2020-03-20,1087.7141891633582,3.923279273308272,508.4263402292694,Wheat
2020-03-21,1090.088069289737,49.40946866669712,655.2104445087829,Wheat
2020-03-22,1088.9493807634847,49.77052057754342,573.0079628713268,Wheat
2020-03-23,1142.3386612598435,34.236365846335765,632.0838208698549,Wheat
2020-03-24,1110.8324489043341,18.951391351963714,672.1063274554281,Wheat
2020-03-25,1070.9555834944629,39.40205687068957,501.61114006582517,Wheat
2020-03-26,1125.2664266520535,5.836287514953609,507.09718381401905,Wheat
2020-03-27,1131.8733861122055,6.265238919046706,568.8341141290018,Wheat
2020-03-28,1054.8730259898973,19.22417093584961,664.5089986537632,Wheat
2020-03-29,1127.885660120517,22.98173504666202,664.7461364209718,Wheat
2020-03-30,1140.9248422426642,5.445324161994075,609.6046594117773,Wheat
2020-03-31,1104.1961714023855,48.59012540964906,544.9573236531919,Wheat
2020-04-01,1082.9916778821703,41.975736158204434,633.8911184095319,Wheat
2020-04-02,1127.1946209243993,20.528969395301967,538.2990947151495,Wheat
2020-04-03,1091.0599354978835,43.01012453750349,543.4256840473395,Wheat
2020-04-04,1078.2857949064621,25.266423678498022,545.7059352907557,Wheat
2020-04-05,1059.3040130859501,47.76857300085397,596.6510228017512,Wheat
2020-04-06,1103.2196068531068,16.94083727417309,525.012645935728,Wheat
2020-04-07,1132.3589909802695,23.976868214492423,607.3480942542582,Wheat
2020-04-08,1108.61131032882,3.7628898887393847,558.122303635288,Wheat
2020-04-09,1089.7194928520098,37.489258214653084,501.40553541243185,Wheat
2020-04-10,1101.4990459034789,18.840542460050024,638.6451438216623,Wheat
2020-04-11,1148.5717790821438,12.875401976041001,588.838685251879,Wheat
2020-04-12,1119.6866586871433,18.60522821679566,555.5368605254494,Wheat
2020-04-13,1150.6144933120706,27.17359941522637,584.1252476068801,Wheat
2020-04-14,1136.4565868254122,22.34783168973055,557.7609867713277,Wheat
2020-04-15,1133.237770888687,45.60871055903113,589.7093224864961,Wheat
2020-04-16,1102.4317630235403,19.118982815673014,634.9561788367275,Wheat
2020-04-17,1061.1523956143699,48.11530772986041,607.7056535191508,Wheat
2020-04-18,1095.8755184559957,42.90523254375499,529.289689019117,Wheat
2020-04-19,1124.6347682498183,12.362442625571097,632.8174035171916,Wheat
2020-04-20,1125.5014454922557,49.3698599031009,500.0681384689579,Wheat
2020-04-21,1077.1045336020168,36.79735377935264,612.9064711370673,Wheat
2020-04-22,1135.101302870318,17.243648981283915,559.1563326174198,Wheat
2020-04-23,1109.1614336170574,27.01466962120807,696.6396434243158,Wheat
2020-04-24,1084.0868841500494,5.495850788117296,554.9435463084161,Wheat
2020-04-25,1061.467423256038,45.21803314259225,626.6346374472766,Wheat
2020-04-26,1053.6998532834743,36.41713244696752,521.9800655848918,Wheat
2020-04-27,1055.0948071515209,41.37945537674044,557.2544206665796,Wheat
2020-04-28,1061.601489575238,44.04246668562155,653.0397981665711,Wheat
2020-04-29,1103.7235811608637,17.113117139424894,661.4052583266598,Wheat
2020-04-30,1140.7976015114737,12.91791184121045,621.4463324283927,Wheat
2020-05-01,1132.036235505634,0.559735474690165,541.9480245335878,Wheat
2020-05-02,1067.477500414499,18.25733260782345,622.5950088361709,Wheat
2020-05-03,1055.7983275303577,27.186085006988858,600.7872906584442,Wheat
2020-05-04,1085.5931968828759,40.67171508051933,551.0828684171594,Wheat
2020-05-05,1066.1910107150882,15.26454574388082,584.4203672297667,Wheat
2020-05-06,1102.3582946790648,26.458856147263354,640.3164317408357,Wheat
2020-05-07,1146.8498817829038,28.285585138599856,558.7867256049358,Wheat
2020-05-08,1081.4291825218118,21.853024356151487,566.3544784976158,Wheat
2020-05-09,1096.0842909036285,10.630039646421885,575.0121143298677,Wheat
2020-05-10,1150.1299708665658,44.76345515171348,671.4608926164487,Wheat
2020-05-11,1097.7418691779685,29.11904900020243,510.82849192157016,Wheat
2020-05-12,1135.1123218263588,19.705695944539936,535.1380706448699,Wheat
2020-05-13,1077.3954295107458,47.616717761271794,581.3023687607749,Wheat
2020-05-14,1075.8788315017496,3.567497070750847,594.0847541922288,Wheat
2020-05-15,1108.4413692509336,34.32812003852771,693.8741797981762,Wheat
2020-05-16,1054.8619527463563,41.57622688216739,588.360623150237,Wheat
2020-05-17,1086.0368483656528,47.950070417422175,651.6366614077638,Wheat
2020-05-18,1090.0377378074622,34.5568674346048,624.246382384704,Wheat
2020-05-19,1141.9388867840412,12.818433997409196,522.6608166146527,Wheat
2020-05-20,1095.9774895859862,2.2518842681209517,655.9126461859961,Wheat
2020-05-21,1081.5361009737785,14.359823382821514,581.5236097270744,Wheat
2020-05-22,1113.7666389296585,32.85229180242267,664.5249690926688,Wheat
2020-05-23,1143.195892763813,33.183264062206476,518.8269855357903,Wheat
2020-05-24,1062.9920555647457,38.9274555108261,664.6596712354417,Wheat
2020-05-25,1125.9675346838385,2.433766154273692,645.4261635053485,Wheat
2020-05-26,1130.6404304146179,31.461254954400303,631.6290778946657,Wheat
2020-05-27,1110.2075332969773,10.931021905476273,585.1379630947304,Wheat
2020-05-28,1128.9778998015954,26.858968266512317,583.2772352694069,Wheat
2020-05-29,1146.8257317870846,45.85320630167736,549.938465679643,Wheat
2020-05-30,1108.0381537542269,21.83110827727548,569.9135399375193,Wheat
2020-05-31,1063.821612506709,47.95518915567184,646.9409848154346,Wheat
2020-06-01,1097.987615435535,26.329763888331026,652.6802303405182,Wheat
2020-06-02,1132.1403473338257,36.16925707623915,524.6226968907836,Wheat
2020-06-03,1113.820001319143,7.651373075809448,525.2795443874851,Wheat
2020-06-04,1086.131953234315,31.577289884524028,565.2896730341544,Wheat
2020-06-05,1130.8656688701067,6.361257462661884,637.1285923101038,Wheat
2020-06-06,1142.6947986758194,17.528390906442098,622.7466832579302,Wheat
2020-06-07,1071.2132966007987,10.597841002427028,595.5899221739686,Wheat
2020-06-08,1087.0958080203036,13.785625255186257,679.7420470522459,Wheat
2020-06-09,1106.664273126222,9.420323140937514,673.043636333991,Wheat
2020-06-10,1062.9044978146217,16.78146327397251,565.9609231826585,Wheat
2020-06-11,1143.851615404727,20.633391002912578,667.7982919792529,Wheat
2020-06-12,1060.4201341012079,41.36116796228633,672.349243963411,Wheat
2020-06-13,1089.8442051558352,29.26623915768809,657.2330765995016,Wheat
2020-06-14,1091.5844004460855,20.68071530801093,628.7372895571538,Wheat
2020-06-15,1057.467606616774,49.77941775617039,580.9579725565937,Wheat
2020-06-16,1098.9487320101484,22.0765219189149,675.0522819141938,Wheat
2020-06-17,1135.6000854832891,44.537913121130885,509.28017700709825,Wheat
2020-06-18,1099.609955007418,29.19944647802647,613.3012581153887,Wheat
2020-06-19,1142.840166463966,0.9163240867958111,596.1236337611972,Wheat
2020-06-20,1151.519630822975,21.40399645130447,630.7759312802192,Wheat
2020-06-21,1069.7576133592454,14.887654900381225,638.2833769023609,Wheat
2020-06-22,1134.6539229216828,26.289554717917003,659.4063529088536,Wheat
2020-06-23,1094.7863604465583,10.901382198970039,694.9980489826067,Wheat
2020-06-24,1077.725538416538,30.395956631495828,587.4371895243353,Wheat
2020-06-25,1088.6703223239247,13.685590831358564,684.6502194722812,Wheat
2020-06-26,1067.4796311611149,6.038561924038732,574.1125201405562,Wheat
2020-06-27,1116.4987922257833,48.060557375962446,652.8463097727806,Wheat
2020-06-28,1134.9939533998502,1.7433252738278116,519.7327797674941,Wheat
2020-06-29,1143.4821146988184,23.165347139336628,617.8152057844385,Wheat
2020-06-30,1116.7036415225593,42.383601264044515,503.47373616694654,Wheat
2020-07-01,1059.420829211375,38.876437118697766,560.4951100238872,Wheat
2020-07-02,1092.1350522002513,17.263806222239946,644.1077531905214,Wheat
2020-07-03,1065.9112852855294,0.14136363945385644,567.9609791183558,Wheat
2020-07-04,1096.8436194274566,29.370541299767783,607.1397717168659,Wheat
2020-07-05,1074.3960504127385,32.160911720603835,574.2847962898002,Wheat
2020-07-06,1114.7442050631712,34.442713156512966,564.4372812878623,Wheat
2020-07-07,1074.7144777958945,46.35365021925221,605.6303604591692,Wheat
2020-07-08,1090.9573140807083,2.1316079334526563,550.7248081411898,Wheat
2020-07-09,1123.008515258924,10.507392895577599,683.4499155392075,Wheat
2020-07-10,1146.1728339015194,34.61241993580511,575.5519738009212,Wheat
2020-07-11,1056.8717264205577,29.981406189060138,627.4971503043889,Wheat
2020-07-12,1111.1590992484553,5.394536371950231,512.0952342483474,Wheat
2020-07-13,1119.3351900652929,33.54324822460316,680.1235744568562,Wheat
2020-07-14,1108.5678614108315,46.91291196675643,525.4593756951801,Wheat
2020-07-15,1081.5552421085333,3.513642687472651,675.117868196329,Wheat
2020-07-16,1102.289343550125,45.05959512605583,655.2143639796273,Wheat
2020-07-17,1105.9435714967708,16.767429008566104,672.0946597003622,Wheat
2020-07-18,1061.3436393421002,13.984269396306953,657.9837661080404,Wheat
2020-07-19,1118.3305724689367,19.695414082913466,572.1231590147016,Wheat
2020-07-20,1085.8305818350054,26.57876387753785,697.9985549050984,Wheat
2020-07-21,1089.2204008239758,27.830813977249914,504.17118648327585,Wheat
2020-07-22,1081.9586825700474,14.17221017368837,652.2710239591265,Wheat
2020-07-23,1061.3526753316573,48.82804965329899,580.9349976289839,Wheat
2020-07-24,1110.6845207882743,34.06211071362467,572.4057190319922,Wheat
2020-07-25,1067.950317643291,25.894986484729003,519.5402925019897,Wheat
2020-07-26,1067.460904806677,1.2901997028528012,677.4882634190321,Wheat
2020-07-27,1085.8029834489746,30.38014168968156,619.8842948331117,Wheat
2020-07-28,1114.7445434581314,30.442595428161873,656.6174745655396,Wheat
2020-07-29,1085.8232822514587,39.406308831155116,680.3869317031618,Wheat
2020-07-30,1110.017686680236,18.379611189743468,687.1462634821713,Wheat
2020-07-31,1110.4530816429485,33.348319711089594,520.0846557441927,Wheat
2020-08-01,1127.9664559197163,41.903841716906676,501.7006584081781,Wheat
2020-08-02,1056.5253217477468,40.423371047133685,511.83136693647515,Wheat
2020-08-03,1062.2660789362471,38.75534046194764,560.6280747457861,Wheat
2020-08-04,1149.6196607532322,2.0081994434368253,609.9989555710864,Wheat
2020-08-05,1130.6531996344074,8.424274723667057,549.5669094106923,Wheat
2020-08-06,1124.9054497951047,12.830631135629927,615.4739985284343,Wheat
2020-08-07,1122.384832492886,9.450501859367428,686.3663354130276,Wheat
2020-08-08,1096.7547186857412,23.0026301394809,670.8696102416026,Wheat
2020-08-09,1075.0993615864109,16.392317799476153,560.8745036020504,Wheat
2020-08-10,1122.3777005264699,0.7050603917414855,597.2127328881293,Wheat
2020-08-11,1132.137805399002,14.423076914826966,671.6991565955242,Wheat
2020-08-12,1121.77220036487,21.070776681666736,579.6585226919917,Wheat
2020-08-13,1058.5853463040344,28.48373606866425,525.2265290171752,Wheat
2020-08-14,1113.499155909472,21.358669584772567,597.3205438631171,Wheat
2020-08-15,1138.2816998658893,22.992265565342073,603.434014218116,Wheat
2020-08-16,1114.046435604514,29.969617951272504,518.2936508914461,Wheat
2020-08-17,1082.179600062525,8.649311261642262,543.8441597089769,Wheat
2020-08-18,1061.074811865791,40.72793605767212,579.5573023196872,Wheat
2020-08-19,1101.927493724869,18.991226540515505,676.4596895985107,Wheat
2020-08-20,1152.7759754971964,32.71809083809536,608.4913451482798,Wheat
2020-08-21,1062.5604928572411,29.99651996709422,590.2482780268604,Wheat
2020-08-22,1136.940022922181,45.10544795716337,514.0622135090086,Wheat
2020-08-23,1149.9096623647313,38.14867220476954,530.0682364113645,Wheat
2020-08-24,1086.1463729823513,35.52926519358616,580.2015872874078,Wheat
2020-08-25,1094.656250563068,37.60431700433653,646.1237599235908,Wheat
2020-08-26,1112.3827004473617,24.187473307624508,579.9508379859874,Wheat
2020-08-27,1087.671902114197,8.667868542781715,593.4127371341287,Wheat
2020-08-28,1107.6024262058706,32.088387743969896,697.3412610061986,Wheat
2020-08-29,1109.7057361540096,24.11686905915384,587.6688134009338,Wheat
2020-08-30,1090.932148738731,25.512395796578318,617.477279008879,Wheat
2020-08-31,1073.8004794754386,32.72065768458766,638.2097204220613,Wheat
2020-09-01,1135.0228301642699,34.212376958967326,669.8427945163503,Wheat
2020-09-02,1099.350516963103,47.50980133206168,685.4214678469449,Wheat
2020-09-03,1121.7996775153654,37.54076497556566,676.0364385582395,Wheat
2020-09-04,1122.228387838072,15.47372602234336,603.0107611639072,Wheat
2020-09-05,1133.1394878029487,31.189464822600065,517.5647695079089,Wheat
2020-09-06,1058.8717509395324,18.16312659635298,627.5328335262956,Wheat
2020-09-07,1114.5550013776094,37.362090595295264,584.0432459940065,Wheat
2020-09-08,1064.860277522989,11.977047892475913,534.7555908416858,Wheat
2020-09-09,1055.2971626720996,47.16887440526274,582.6592186107629,Wheat
2020-09-10,1062.7752156738,47.53523211573357,554.5212526070704,Wheat
2020-09-11,1113.8445213916216,49.6877866474435,530.590633338182,Wheat
2020-09-12,1112.4261068629348,48.275441021034524,532.002644510951,Wheat
2020-09-13,1125.5733989104071,33.94538075688452,576.3802309008366,Wheat
2020-09-14,1116.5199058885712,44.2093364590921,666.1358953722822,Wheat
2020-09-15,1111.8179259279314,47.278689764713846,657.2851117915236,Wheat
2020-09-16,1111.8022315163942,15.339068485208928,532.2831441412799,Wheat
2020-09-17,1094.3234711443038,48.486330338092266,699.0342871307236,Wheat
2020-09-18,1082.7752981285525,26.68231589983802,532.5223964192938,Wheat
2020-09-19,1096.6180535655421,12.97471279938951,522.9085886670623,Wheat
2020-09-20,1111.7376972545887,5.008191315374106,576.0178261137776,Wheat
2020-09-21,1088.934572763519,28.354396060063557,580.9361137337095,Wheat
2020-09-22,1134.7150469009605,11.79438458099788,678.8416772813056,Wheat
2020-09-23,1056.1991918187987,35.208245464237365,628.9506660947866,Wheat
2020-09-24,1082.9995397401487,30.309032394285403,697.9271218312599,Wheat
2020-09-25,1101.1551803770667,21.61879449818091,640.5128447178221,Wheat
2020-09-26,1123.5587448138976,31.616671943839425,509.53939381859914,Wheat
2020-09-27,1065.807033204402,31.42479845917548,579.9471685803549,Wheat
2020-09-28,1088.8583754507265,6.958805890326836,501.9993500175857,Wheat
2020-09-29,1068.4568237127296,10.261655095321665,517.4620000290286,Wheat
2020-09-30,1100.1157897396463,16.00914109142988,538.2173733263625,Wheat
2020-10-01,1058.08194512186,37.99470411276955,668.6309127296336,Wheat
2020-10-02,1096.380385054858,44.90641271948979,635.0035157157263,Wheat
2020-10-03,1053.2502347996942,42.30038548269846,675.2814781844861,Wheat
2020-10-04,1065.0872508765096,0.3911527087109401,653.2671590672333,Wheat
2020-10-05,1082.2761000296482,35.402288550462366,653.8571419614609,Wheat
2020-10-06,1104.7844252683562,47.623212192973604,539.5600471910318,Wheat
2020-10-07,1120.8412824434276,24.11313248935865,596.2093543161404,Wheat
2020-10-08,1104.286506730765,34.17540325936794,663.5068855516777,Wheat
2020-10-09,1071.8616483062137,47.348333304515435,556.3243676672819,Wheat
2020-10-10,1095.7905951576895,40.233519666128736,601.5150924702937,Wheat
2020-10-11,1140.9812843445118,1.9742915099777603,557.384113656732,Wheat
2020-10-12,1098.6740663690978,42.49989629870181,699.9217420370226,Wheat
2020-10-13,1062.6892467804946,5.294981497468887,592.5378140876359,Wheat
2020-10-14,1120.5553617880573,10.265503395361614,524.996661958294,Wheat
2020-10-15,1060.8673817813676,29.15203753915394,562.135237521895,Wheat
2020-10-16,1147.7150533184908,32.85366039016001,598.6506847083307,Wheat
2020-10-17,1099.9255731074336,38.57657779511971,632.680729746553,Wheat
2020-10-18,1071.1979403795958,42.842119756689,610.7163085606635,Wheat
2020-10-19,1057.7813242799687,49.59006099434343,608.0176451591399,Wheat
2020-10-20,1135.0527969130894,33.325797142330785,567.8554418945121,Wheat
2020-10-21,1111.6356022993818,13.17309591377484,699.0012754546229,Wheat
2020-10-22,1120.1899043880937,18.03867150073274,607.1680570463307,Wheat
2020-10-23,1131.4505685979625,21.7621788040013,630.1342356315538,Wheat
2020-10-24,1138.5389121530186,27.510851473354947,533.699366635499,Wheat
2020-10-25,1105.3899512877672,3.4535093028255694,697.8711839677278,Wheat
2020-10-26,1096.518295662086,35.90882182510815,559.1233119808583,Wheat
2020-10-27,1130.9914634010815,13.152792470060959,688.1336891233227,Wheat
2020-10-28,1120.7244659621347,41.15418804954063,597.0175116925676,Wheat
2020-10-29,1098.9596875680995,43.429137908464746,677.613411897542,Wheat
2020-10-30,1064.3170628622584,42.49375579495337,650.3411229199759,Wheat
2020-10-31,1056.6624320350975,36.358782721122516,559.1972830623779,Wheat
2020-11-01,1131.246911222756,46.76140979042422,617.1713390394962,Wheat
2020-11-02,1078.1905959420317,35.525308729353355,578.3246339231757,Wheat
2020-11-03,1091.605461064064,27.033076520876843,601.838005021479,Wheat
2020-11-04,1054.4421728110356,8.06216693768828,535.4775849755707,Wheat
2020-11-05,1100.4982798938465,21.56459246328503,535.1605938774443,Wheat
2020-11-06,1067.1496026590637,15.081744087520132,501.6100706020367,Wheat
2020-11-07,1072.1364129833748,13.401006129336562,655.4724729773394,Wheat
2020-11-08,1116.9073587604219,28.524100588850093,666.5267696144817,Wheat
2020-11-09,1071.747650561627,18.160313261446742,511.72884369596363,Wheat
2020-11-10,1119.8624542893288,30.96183763176129,524.8873135825153,Wheat
2020-11-11,1112.759867271979,5.171873070141375,664.5154059032369,Wheat
2020-11-12,1128.1464843194638,44.15886520991856,582.7353366381758,Wheat
2020-11-13,1148.6279264140926,6.200026813850313,641.5771793005079,Wheat
2020-11-14,1113.1016619576396,21.50457146843767,633.6782022879268,Wheat
2020-11-15,1072.1751314827586,34.65366617708756,658.8521292089405,Wheat
2020-11-16,1130.4774734276705,29.50633212537238,564.3352824939087,Wheat
2020-11-17,1071.4467907905157,6.188751390278297,546.5672736002454,Wheat
2020-11-18,1102.8086982516832,30.604323955327388,541.6473491667851,Wheat
2020-11-19,1078.4415143962715,25.637526160442487,661.651718528163,Wheat
2020-11-20,1125.642777662501,7.95754237806629,676.6572085195857,Wheat
2020-11-21,1111.4523670943365,27.21787678291613,555.1934680948697,Wheat
2020-11-22,1144.0649922509795,44.4566717377197,581.8939351395122,Wheat
2020-11-23,1100.3404070852675,7.459560764793349,613.4317212262998,Wheat
2020-11-24,1071.6117577153575,23.827923703604863,635.3498724003682,Wheat
2020-11-25,1103.724354484933,33.62009983482457,608.3771580837413,Wheat
2020-11-26,1053.7500491871565,4.24721517286904,647.202155000148,Wheat
2020-11-27,1091.9149261907262,37.872383679876556,563.2071099186412,Wheat
2020-11-28,1133.0357612847913,24.30380288075751,618.3238811143196,Wheat
2020-11-29,1140.616379981633,31.864149513276708,665.9083777662742,Wheat
2020-11-30,1053.105414385125,18.363875195574604,617.7490439587825,Wheat
2020-12-01,1078.696824403405,8.726434818232448,523.6392697846237,Wheat
2020-12-02,1073.6045693337244,39.99901767221999,535.4287125279818,Wheat
2020-12-03,1061.9169124613445,19.594098731001957,650.0922340455646,Wheat
2020-12-04,1145.1450457578198,36.94061424466789,516.0493704978704,Wheat
2020-12-05,1131.4420124604794,46.8965417832693,684.2509874239345,Wheat
2020-12-06,1065.507282007612,1.851490370038622,596.014796625179,Wheat
2020-12-07,1063.6075628962394,1.5918469589066286,658.9344293129622,Wheat
2020-12-08,1112.7785994813148,43.00873004366446,662.6360760210484,Wheat
2020-12-09,1054.027333186574,39.04626519046999,608.5841559581913,Wheat
2020-12-10,1071.0715169646112,24.440710283142053,639.6304156860014,Wheat
2020-12-11,1096.1295860234775,45.60900957287749,689.8129666640158,Wheat
2020-12-12,1066.276551021295,5.4885668794529945,580.2390046021162,Wheat
2020-12-13,1119.099813588358,45.94201458592471,634.520741024485,Wheat
2020-12-14,1073.629870349065,4.681956235601115,511.9002950125711,Wheat
2020-12-15,1060.1049570636403,11.496667381481156,666.5272074618138,Wheat
2020-12-16,1130.7349364962483,3.965693396743447,646.836933175666,Wheat
2020-12-17,1090.3616624353554,15.502822648631753,655.9611899441716,Wheat
2020-12-18,1137.7436834693558,21.282541367593637,635.1766054582788,Wheat
2020-12-19,1135.2047573046073,27.70336232788114,663.787438679489,Wheat
2020-12-20,1108.6249848639372,9.8752739877154,664.7445492414324,Wheat
2020-12-21,1057.554506382637,48.7624968379417,541.7688591178224,Wheat
2020-12-22,1148.817011066179,44.81574083483276,664.483756849773,Wheat
2020-12-23,1129.499128259889,19.74077759807118,686.196029661847,Wheat
2020-12-24,1102.596791564086,4.0541195433074275,688.1547735865743,Wheat
2020-12-25,1101.982728566363,40.95798790452951,672.2748897498516,Wheat
2020-12-26,1065.4858736574226,35.48683597738715,604.3404035159349,Wheat
2020-12-27,1068.5847117057438,1.6992748512149825,612.8294095625429,Wheat
2020-12-28,1111.1236981287568,1.1300562335184672,553.6116099983645,Wheat
2020-12-29,1150.814199330906,28.625688335702648,534.9488425035172,Wheat
2020-12-30,1144.7145150843442,3.111313068072974,578.1664699540239,Wheat
2020-12-31,1065.1450648226278,28.21489617202056,552.4588781918583,Wheat
2021-01-01,1129.17176480743,48.69521624138349,657.1092043920648,Wheat
2021-01-02,1126.4472903299995,17.15212241578341,627.9147434375604,Wheat
2021-01-03,1079.9102984815336,38.944114283731196,648.3958473544882,Wheat
2021-01-04,1100.8042378140792,15.347121776581401,541.3661176815446,Wheat
2021-01-05,1087.6760497463827,12.690454909291832,583.9765359955888,Wheat
2021-01-06,1081.9137815101576,8.33087095308478,677.7203299407328,Wheat
2021-01-07,1078.7993595640824,38.51414217251538,682.9017741374174,Wheat
2021-01-08,1074.3656947106974,19.06152622875249,546.3035220224372,Wheat
2021-01-09,1123.4153422316888,17.09833874096868,685.8204433071744,Wheat
2021-01-10,1149.4208807890373,7.070651255171328,534.6199819999695,Wheat
2021-01-11,1094.3706771279872,34.0171197386397,501.1369030451067,Wheat
2021-01-12,1129.407135077746,9.24237509010598,669.0852974677998,Wheat
2021-01-13,1149.8023956526215,48.15634893579374,527.2907717332299,Wheat
2021-01-14,1058.1771910736165,43.953653479467334,627.8771602046427,Wheat
